,created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.text,retweeted_status.truncated,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.user.withheld_in_countries,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.possibly_sensitive,retweeted_status.lang,quoted_status_id,quoted_status_id_str,possibly_sensitive,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.text,quoted_status.truncated,quoted_status.entities.hashtags,quoted_status.entities.symbols,quoted_status.entities.user_mentions,quoted_status.entities.urls,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.entities.media,quoted_status.extended_entities.media,retweeted_status.quoted_status_id,retweeted_status.quoted_status_id_str,retweeted_status.quoted_status.created_at,retweeted_status.quoted_status.id,retweeted_status.quoted_status.id_str,retweeted_status.quoted_status.text,retweeted_status.quoted_status.truncated,retweeted_status.quoted_status.entities.hashtags,retweeted_status.quoted_status.entities.symbols,retweeted_status.quoted_status.entities.user_mentions,retweeted_status.quoted_status.entities.urls,retweeted_status.quoted_status.metadata.iso_language_code,retweeted_status.quoted_status.metadata.result_type,retweeted_status.quoted_status.source,retweeted_status.quoted_status.in_reply_to_status_id,retweeted_status.quoted_status.in_reply_to_status_id_str,retweeted_status.quoted_status.in_reply_to_user_id,retweeted_status.quoted_status.in_reply_to_user_id_str,retweeted_status.quoted_status.in_reply_to_screen_name,retweeted_status.quoted_status.user.id,retweeted_status.quoted_status.user.id_str,retweeted_status.quoted_status.user.name,retweeted_status.quoted_status.user.screen_name,retweeted_status.quoted_status.user.location,retweeted_status.quoted_status.user.description,retweeted_status.quoted_status.user.url,retweeted_status.quoted_status.user.entities.url.urls,retweeted_status.quoted_status.user.entities.description.urls,retweeted_status.quoted_status.user.protected,retweeted_status.quoted_status.user.followers_count,retweeted_status.quoted_status.user.friends_count,retweeted_status.quoted_status.user.listed_count,retweeted_status.quoted_status.user.created_at,retweeted_status.quoted_status.user.favourites_count,retweeted_status.quoted_status.user.utc_offset,retweeted_status.quoted_status.user.time_zone,retweeted_status.quoted_status.user.geo_enabled,retweeted_status.quoted_status.user.verified,retweeted_status.quoted_status.user.statuses_count,retweeted_status.quoted_status.user.lang,retweeted_status.quoted_status.user.contributors_enabled,retweeted_status.quoted_status.user.is_translator,retweeted_status.quoted_status.user.is_translation_enabled,retweeted_status.quoted_status.user.profile_background_color,retweeted_status.quoted_status.user.profile_background_image_url,retweeted_status.quoted_status.user.profile_background_image_url_https,retweeted_status.quoted_status.user.profile_background_tile,retweeted_status.quoted_status.user.profile_image_url,retweeted_status.quoted_status.user.profile_image_url_https,retweeted_status.quoted_status.user.profile_banner_url,retweeted_status.quoted_status.user.profile_link_color,retweeted_status.quoted_status.user.profile_sidebar_border_color,retweeted_status.quoted_status.user.profile_sidebar_fill_color,retweeted_status.quoted_status.user.profile_text_color,retweeted_status.quoted_status.user.profile_use_background_image,retweeted_status.quoted_status.user.has_extended_profile,retweeted_status.quoted_status.user.default_profile,retweeted_status.quoted_status.user.default_profile_image,retweeted_status.quoted_status.user.following,retweeted_status.quoted_status.user.follow_request_sent,retweeted_status.quoted_status.user.notifications,retweeted_status.quoted_status.user.translator_type,retweeted_status.quoted_status.user.withheld_in_countries,retweeted_status.quoted_status.geo,retweeted_status.quoted_status.coordinates,retweeted_status.quoted_status.place,retweeted_status.quoted_status.contributors,retweeted_status.quoted_status.is_quote_status,retweeted_status.quoted_status.retweet_count,retweeted_status.quoted_status.favorite_count,retweeted_status.quoted_status.favorited,retweeted_status.quoted_status.retweeted,retweeted_status.quoted_status.possibly_sensitive,retweeted_status.quoted_status.lang,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.quoted_status.entities.media,retweeted_status.quoted_status.extended_entities.media,entities.media,extended_entities.media,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
0,Thu May 19 10:37:01 +0000 2022,1527236878398791680,1527236878398791680,"RT @spdbt: ""#Russland darf diesen Krieg nicht gewinnen. Die #Ukraine muss bestehen.""

Eindeutige Botschaft in der #Regierungserklärung von…",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,18,0,False,False,de,"[{'text': 'Russland', 'indices': [12, 21]}, {'text': 'Ukraine', 'indices': [60, 68]}, {'text': 'Regierungserklärung', 'indices': [114, 134]}]",[],"[{'screen_name': 'spdbt', 'name': 'SPD-Fraktion im Bundestag', 'id': 347792540, 'id_str': '347792540', 'indices': [3, 9]}]",[],de,recent,2182007458,2182007458,Johannes Waldmann,Joh_Waldmann,Ascheberg und Kreis Coesfeld,"Die Zukunftschancen aller Jugendlichen verbessern, dafür mache ich Politik! Ich bin Partei- und Fraktionsvorsitzender im Unterbezirk und Kreistag Coesfeld.",https://t.co/H3k7FhqeKA,"[{'url': 'https://t.co/H3k7FhqeKA', 'expanded_url': 'https://www.johannes-waldmann.de', 'display_url': 'johannes-waldmann.de', 'indices': [0, 23]}]",[],False,1146,1113,10,Fri Nov 15 14:31:12 +0000 2013,12741,,,True,True,4083,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1443067959644151816/d9_r6tku_normal.jpg,https://pbs.twimg.com/profile_images/1443067959644151816/d9_r6tku_normal.jpg,https://pbs.twimg.com/profile_banners/2182007458/1632889188,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Thu May 19 07:55:54 +0000 2022,1.5271963339453768e+18,1527196333945376768,"""#Russland darf diesen Krieg nicht gewinnen. Die #Ukraine muss bestehen.""

Eindeutige Botschaft in der… https://t.co/vza9jzmAGG",True,"[{'text': 'Russland', 'indices': [1, 10]}, {'text': 'Ukraine', 'indices': [49, 57]}]",[],[],"[{'url': 'https://t.co/vza9jzmAGG', 'expanded_url': 'https://twitter.com/i/web/status/1527196333945376768', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",de,recent,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,,,,347792540.0,347792540,SPD-Fraktion im Bundestag,spdbt,Berlin,"Hier twittert der Newsdesk der SPD-Bundestagsfraktion. Impressum, aktuelle Podcast-Folgen und spannende Links: https://t.co/G2TRELNNwz",https://t.co/osAuKsglv0,"[{'url': 'https://t.co/osAuKsglv0', 'expanded_url': 'https://www.spdfraktion.de', 'display_url': 'spdfraktion.de', 'indices': [0, 23]}]","[{'url': 'https://t.co/G2TRELNNwz', 'expanded_url': 'https://linktr.ee/spdbt', 'display_url': 'linktr.ee/spdbt', 'indices': [111, 134]}]",False,214614.0,759.0,1556.0,Wed Aug 03 11:03:15 +0000 2011,8150.0,,,True,True,21007.0,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1190196852408365057/ON_LBppj_normal.png,https://pbs.twimg.com/profile_images/1190196852408365057/ON_LBppj_normal.png,https://pbs.twimg.com/profile_banners/347792540/1572600243,E1001A,E1001A,F5F5F5,333333,True,False,False,False,False,False,False,none,[],,,,,False,18.0,102.0,False,False,False,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Thu May 19 10:36:58 +0000 2022,1527236867875393537,1527236867875393537,@ConnieBln @cz8m9hmjr9 @BMAS_Bund @hubertus_heil Den Menschen aus der #Ukraine wünsche ich eine Rückkehr in die Hei… https://t.co/0ST5lF6Who,True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.527147382948909e+18,1527147382948909057,3532750995.0,3532750995,ConnieBln,,,,,False,0,0,False,False,de,"[{'text': 'Ukraine', 'indices': [70, 78]}]",[],"[{'screen_name': 'ConnieBln', 'name': 'Connie', 'id': 3532750995, 'id_str': '3532750995', 'indices': [0, 10]}, {'screen_name': 'cz8m9hmjr9', 'name': 'icke', 'id': 1422891487117914113, 'id_str': '1422891487117914113', 'indices': [11, 22]}, {'screen_name': 'BMAS_Bund', 'name': 'BMAS', 'id': 1543415318, 'id_str': '1543415318', 'indices': [23, 33]}, {'screen_name': 'hubertus_heil', 'name': 'Hubertus Heil', 'id': 15943222, 'id_str': '15943222', 'indices': [34, 48]}]","[{'url': 'https://t.co/0ST5lF6Who', 'expanded_url': 'https://twitter.com/i/web/status/1527236867875393537', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",de,recent,1348351262685884443,1348351262685884443,MathiasH,Nuffsbrummel,Ostseeküste,"Ehemann. Vater von 'ihr' und 'ihm'. Danach lange nichts. Dann irgendwann Gärtner, Träumer, Realist. Es wird nichts gutes,außer man tut es. 🇪🇺🇮🇹 Folgt mir 🙏",,,[],False,21,17,7,Sun Jan 10 19:29:39 +0000 2021,544,,,False,False,2253,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1349377590780375040/dgvtVZfu_normal.jpg,https://pbs.twimg.com/profile_images/1349377590780375040/dgvtVZfu_normal.jpg,https://pbs.twimg.com/profile_banners/1348351262685884443/1610530950,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Thu May 19 10:36:57 +0000 2022,1527236864234725376,1527236864234725376,…Nach dieser RegErkl. ist jetzt eines völlig klar: Diese BReg. wird sich nicht für die vollständige Wiederherstellu… https://t.co/WAppNqlohg,True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,de,[],[],[],"[{'url': 'https://t.co/WAppNqlohg', 'expanded_url': 'https://twitter.com/i/web/status/1527236864234725376', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",de,recent,381846876,381846876,Dr. Kurt Schelter,Drschelter,Brussels,"Director Eurolaw Institute, Attorney at Law and Editor",https://t.co/vfYRBcuxg6,"[{'url': 'https://t.co/vfYRBcuxg6', 'expanded_url': 'http://www.kurt-schelter.eu', 'display_url': 'kurt-schelter.eu', 'indices': [0, 23]}]",[],False,547,333,27,Thu Sep 29 01:39:53 +0000 2011,39082,,,False,False,80705,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1518148944102150151/Ff9NJej__normal.jpg,https://pbs.twimg.com/profile_images/1518148944102150151/Ff9NJej__normal.jpg,https://pbs.twimg.com/profile_banners/381846876/1650789962,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5272298616219034e+18,1527229861621903360,False,Thu May 19 10:09:08 +0000 2022,1.5272298616219034e+18,1527229861621903360,"Bei den Regierungserklärungen von Olaf Schol💤 kann man inzwischen getrost wegschalten. Warme Worte, denen keinen ta… https://t.co/0tJUorzrWZ",True,[],[],[],"[{'url': 'https://t.co/0tJUorzrWZ', 'expanded_url': 'https://twitter.com/i/web/status/1527229861621903360', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",de,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,339086208.0,339086208,Тhοmаѕ Νеy 🇺🇦,neythomas,#Neuland,"Pirat, Privatmeinungen über Politik. Im Zweifel Satire. ❤️ kann Like, Lesebestätigung oder Bookmark bedeuten; Retweets müssen nicht meine Meinung widerspiegeln.",https://t.co/IgQmmyjEBp,"[{'url': 'https://t.co/IgQmmyjEBp', 'expanded_url': 'http://www.thomas-ney.net', 'display_url': 'thomas-ney.net', 'indices': [0, 23]}]",[],False,7726.0,1219.0,138.0,Wed Jul 20 15:30:04 +0000 2011,135894.0,,,False,False,23180.0,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/896277491354140672/eS9Bl58y_normal.jpg,https://pbs.twimg.com/profile_images/896277491354140672/eS9Bl58y_normal.jpg,https://pbs.twimg.com/profile_banners/339086208/1534362064,011931,000000,C0DFEC,333333,True,False,False,False,False,False,False,none,[],,,,,True,1.5271900875613635e+18,1527190087561363457,3.0,13.0,False,False,False,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Thu May 19 10:36:37 +0000 2022,1527236778402496512,1527236778402496512,"RT @HeimatliebeDE: Jede Partei, die für eine Waffenlieferung in die #Ukraine ist, ist absolut unwählbar. 

🙏🕊️",False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,18,0,False,False,de,"[{'text': 'Ukraine', 'indices': [68, 76]}]",[],"[{'screen_name': 'HeimatliebeDE', 'name': 'Heimatgefühl 🙏🕊️', 'id': 1300289771290398720, 'id_str': '1300289771290398720', 'indices': [3, 17]}]",[],de,recent,4754490641,4754490641,Thekla,Thekla47,"Thüringen, Deutschland",,,,[],False,1988,4997,1,Sat Jan 09 12:56:37 +0000 2016,22300,,,False,False,30610,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1359094359229087747/MqXrVaPh_normal.jpg,https://pbs.twimg.com/profile_images/1359094359229087747/MqXrVaPh_normal.jpg,https://pbs.twimg.com/profile_banners/4754490641/1612776553,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Thu May 05 12:58:42 +0000 2022,1.5221991068646932e+18,1522199106864693249,"Jede Partei, die für eine Waffenlieferung in die #Ukraine ist, ist absolut unwählbar. 

🙏🕊️",False,"[{'text': 'Ukraine', 'indices': [49, 57]}]",[],[],[],de,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.3002897712903987e+18,1300289771290398720,Heimatgefühl 🙏🕊️,HeimatliebeDE,,„In Zeiten der universellen Täuschung wird das Aussprechen der Wahrheit zur revolutionären Tat.“ - George Orwell,https://t.co/b1kdsbeDvz,"[{'url': 'https://t.co/b1kdsbeDvz', 'expanded_url': 'https://gettr.com/user/heimatliebe', 'display_url': 'gettr.com/user/heimatlie…', 'indices': [0, 23]}]",[],False,5161.0,1681.0,3.0,Mon Aug 31 04:30:42 +0000 2020,46029.0,,,False,False,8561.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1516505402053173262/SYhVqVa5_normal.jpg,https://pbs.twimg.com/profile_images/1516505402053173262/SYhVqVa5_normal.jpg,https://pbs.twimg.com/profile_banners/1300289771290398720/1651392025,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,18.0,115.0,False,False,,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Thu May 19 10:36:30 +0000 2022,1527236751789629440,1527236751789629440,"RT @JulikaBrand: der globale #Korruption/sindex 2021⬇️
➡️#Ukraine auf Platz 122 von 180 Staaten; - seit 2013 stetige Zunahme!
https://t.co/…",False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,0,False,False,de,"[{'text': 'Korruption', 'indices': [29, 40]}, {'text': 'Ukraine', 'indices': [57, 65]}]",[],"[{'screen_name': 'JulikaBrand', 'name': 'Julika Brand', 'id': 432647972, 'id_str': '432647972', 'indices': [3, 15]}]",[],de,recent,432647972,432647972,Julika Brand,JulikaBrand,Allgäu (Bayern),"People will never pay you to do, what you want to do.
They pay you to do, what they want you to do.",https://t.co/P7Eu2Tm5PO,"[{'url': 'https://t.co/P7Eu2Tm5PO', 'expanded_url': 'https://gettr.com/user/julikabrand', 'display_url': 'gettr.com/user/julikabra…', 'indices': [0, 23]}]",[],False,5825,5090,208,Fri Dec 09 16:39:29 +0000 2011,66796,,,False,False,71589,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1350159865273061383/XAbY-J5k_normal.jpg,https://pbs.twimg.com/profile_images/1350159865273061383/XAbY-J5k_normal.jpg,https://pbs.twimg.com/profile_banners/432647972/1651956760,1A4D05,FFFFFF,DDEEF6,333333,False,False,False,False,False,False,False,regular,[],Wed May 18 20:34:29 +0000 2022,1.527024849578754e+18,1527024849578754053,"der globale #Korruption/sindex 2021⬇️
➡️#Ukraine auf Platz 122 von 180 Staaten; - seit 2013 stetige Zunahme!… https://t.co/kgmMwyQswm",True,"[{'text': 'Korruption', 'indices': [12, 23]}, {'text': 'Ukraine', 'indices': [40, 48]}]",[],[],"[{'url': 'https://t.co/kgmMwyQswm', 'expanded_url': 'https://twitter.com/i/web/status/1527024849578754053', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]",de,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,432647972.0,432647972,Julika Brand,JulikaBrand,Allgäu (Bayern),"People will never pay you to do, what you want to do.
They pay you to do, what they want you to do.",https://t.co/P7Eu2Tm5PO,"[{'url': 'https://t.co/P7Eu2Tm5PO', 'expanded_url': 'https://gettr.com/user/julikabrand', 'display_url': 'gettr.com/user/julikabra…', 'indices': [0, 23]}]",[],False,5825.0,5090.0,208.0,Fri Dec 09 16:39:29 +0000 2011,66796.0,,,False,False,71589.0,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1350159865273061383/XAbY-J5k_normal.jpg,https://pbs.twimg.com/profile_images/1350159865273061383/XAbY-J5k_normal.jpg,https://pbs.twimg.com/profile_banners/432647972/1651956760,1A4D05,FFFFFF,DDEEF6,333333,False,False,False,False,False,False,False,regular,[],,,,,False,3.0,4.0,False,False,False,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
