,created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.text,retweeted_status.truncated,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.user.withheld_in_countries,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.possibly_sensitive,retweeted_status.lang,quoted_status_id,quoted_status_id_str,retweeted_status.quoted_status_id,retweeted_status.quoted_status_id_str,retweeted_status.quoted_status.created_at,retweeted_status.quoted_status.id,retweeted_status.quoted_status.id_str,retweeted_status.quoted_status.text,retweeted_status.quoted_status.truncated,retweeted_status.quoted_status.entities.hashtags,retweeted_status.quoted_status.entities.symbols,retweeted_status.quoted_status.entities.user_mentions,retweeted_status.quoted_status.entities.urls,retweeted_status.quoted_status.entities.media,retweeted_status.quoted_status.extended_entities.media,retweeted_status.quoted_status.metadata.iso_language_code,retweeted_status.quoted_status.metadata.result_type,retweeted_status.quoted_status.source,retweeted_status.quoted_status.in_reply_to_status_id,retweeted_status.quoted_status.in_reply_to_status_id_str,retweeted_status.quoted_status.in_reply_to_user_id,retweeted_status.quoted_status.in_reply_to_user_id_str,retweeted_status.quoted_status.in_reply_to_screen_name,retweeted_status.quoted_status.user.id,retweeted_status.quoted_status.user.id_str,retweeted_status.quoted_status.user.name,retweeted_status.quoted_status.user.screen_name,retweeted_status.quoted_status.user.location,retweeted_status.quoted_status.user.description,retweeted_status.quoted_status.user.url,retweeted_status.quoted_status.user.entities.url.urls,retweeted_status.quoted_status.user.entities.description.urls,retweeted_status.quoted_status.user.protected,retweeted_status.quoted_status.user.followers_count,retweeted_status.quoted_status.user.friends_count,retweeted_status.quoted_status.user.listed_count,retweeted_status.quoted_status.user.created_at,retweeted_status.quoted_status.user.favourites_count,retweeted_status.quoted_status.user.utc_offset,retweeted_status.quoted_status.user.time_zone,retweeted_status.quoted_status.user.geo_enabled,retweeted_status.quoted_status.user.verified,retweeted_status.quoted_status.user.statuses_count,retweeted_status.quoted_status.user.lang,retweeted_status.quoted_status.user.contributors_enabled,retweeted_status.quoted_status.user.is_translator,retweeted_status.quoted_status.user.is_translation_enabled,retweeted_status.quoted_status.user.profile_background_color,retweeted_status.quoted_status.user.profile_background_image_url,retweeted_status.quoted_status.user.profile_background_image_url_https,retweeted_status.quoted_status.user.profile_background_tile,retweeted_status.quoted_status.user.profile_image_url,retweeted_status.quoted_status.user.profile_image_url_https,retweeted_status.quoted_status.user.profile_banner_url,retweeted_status.quoted_status.user.profile_link_color,retweeted_status.quoted_status.user.profile_sidebar_border_color,retweeted_status.quoted_status.user.profile_sidebar_fill_color,retweeted_status.quoted_status.user.profile_text_color,retweeted_status.quoted_status.user.profile_use_background_image,retweeted_status.quoted_status.user.has_extended_profile,retweeted_status.quoted_status.user.default_profile,retweeted_status.quoted_status.user.default_profile_image,retweeted_status.quoted_status.user.following,retweeted_status.quoted_status.user.follow_request_sent,retweeted_status.quoted_status.user.notifications,retweeted_status.quoted_status.user.translator_type,retweeted_status.quoted_status.user.withheld_in_countries,retweeted_status.quoted_status.geo,retweeted_status.quoted_status.coordinates,retweeted_status.quoted_status.place,retweeted_status.quoted_status.contributors,retweeted_status.quoted_status.is_quote_status,retweeted_status.quoted_status.retweet_count,retweeted_status.quoted_status.favorite_count,retweeted_status.quoted_status.favorited,retweeted_status.quoted_status.retweeted,retweeted_status.quoted_status.possibly_sensitive,retweeted_status.quoted_status.lang,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.text,quoted_status.truncated,quoted_status.entities.hashtags,quoted_status.entities.symbols,quoted_status.entities.user_mentions,quoted_status.entities.urls,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,entities.media,extended_entities.media,retweeted_status.entities.media,retweeted_status.extended_entities.media,quoted_status.possibly_sensitive,retweeted_status.quoted_status.quoted_status_id,retweeted_status.quoted_status.quoted_status_id_str,retweeted_status.geo.type,retweeted_status.geo.coordinates,retweeted_status.coordinates.type,retweeted_status.coordinates.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.entities.media,quoted_status.extended_entities.media
0,Wed May 18 15:35:04 +0000 2022,1526949498857070597,1526949498857070597,#Brasilien: Politiker verliert nach sexistischen Sprüchen über ukrainische Frauen seine politischen Rechte #Ukraine… https://t.co/JqQ1isPBfb,True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,False,de,"[{'text': 'Brasilien', 'indices': [0, 10]}, {'text': 'Ukraine', 'indices': [107, 115]}]",[],[],"[{'url': 'https://t.co/JqQ1isPBfb', 'expanded_url': 'https://twitter.com/i/web/status/1526949498857070597', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",de,recent,1454534371734659077,1454534371734659077,Brazil Briefing,BrazilBriefing,"Rio de Janeiro, Brazil","Newsletter über Brasiliens Wirtschaft und Politik, herausgegeben von @giorgiodhima",https://t.co/iCQJGkeSNy,"[{'url': 'https://t.co/iCQJGkeSNy', 'expanded_url': 'https://giorgiodhima.com', 'display_url': 'giorgiodhima.com', 'indices': [0, 23]}]",[],False,28,65,0,Sat Oct 30 19:46:26 +0000 2021,11,,,False,False,181,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1460763399072137223/ZaxnC0aB_normal.jpg,https://pbs.twimg.com/profile_images/1460763399072137223/ZaxnC0aB_normal.jpg,https://pbs.twimg.com/profile_banners/1454534371734659077/1637108288,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Wed May 18 15:34:58 +0000 2022,1526949473187930114,1526949473187930114,RT @PNN_de: Im Osten #Deutschland|s soll ein Zukunftszentrum entstehen. Als Favorit gilt Frankfurt (Oder) - auch wegen des #Ukraine-Kriegs.…,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,0,False,False,,de,"[{'text': 'Deutschland', 'indices': [21, 33]}, {'text': 'Ukraine', 'indices': [123, 131]}]",[],"[{'screen_name': 'PNN_de', 'name': 'pnn.de', 'id': 266019106, 'id_str': '266019106', 'indices': [3, 10]}]",[],de,recent,2366073302,2366073302,Sabine Schicketanz,S_Schicketanz,"Potsdam, Deutschland",Chefredakteurin Potsdamer Neueste Nachrichten @PNN_de,https://t.co/DtpOvesAQe,"[{'url': 'https://t.co/DtpOvesAQe', 'expanded_url': 'http://www.pnn.de', 'display_url': 'pnn.de', 'indices': [0, 23]}]",[],False,2594,1670,82,Fri Feb 28 20:29:02 +0000 2014,4733,,,True,False,4876,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1271450975295942656/f08s-7SH_normal.jpg,https://pbs.twimg.com/profile_images/1271450975295942656/f08s-7SH_normal.jpg,https://pbs.twimg.com/profile_banners/2366073302/1591972511,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Mon May 16 04:46:46 +0000 2022,1.5260615710421565e+18,1526061571042156544,Im Osten #Deutschland|s soll ein Zukunftszentrum entstehen. Als Favorit gilt Frankfurt (Oder) - auch wegen des… https://t.co/enFwnkyy2j,True,"[{'text': 'Deutschland', 'indices': [9, 21]}]",[],[],"[{'url': 'https://t.co/enFwnkyy2j', 'expanded_url': 'https://twitter.com/i/web/status/1526061571042156544', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]",de,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,266019106.0,266019106,pnn.de,PNN_de,Potsdam,"Potsdamer Neueste Nachrichten. Was Potsdam, Potsdam-Mittelmark und Brandenburg bewegt.",https://t.co/VsWOqx0DIw,"[{'url': 'https://t.co/VsWOqx0DIw', 'expanded_url': 'http://www.pnn.de', 'display_url': 'pnn.de', 'indices': [0, 23]}]",[],False,10230.0,782.0,203.0,Mon Mar 14 14:18:56 +0000 2011,5984.0,,,True,False,59897.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/816226451078922240/9EGewyVB_normal.jpg,https://pbs.twimg.com/profile_images/816226451078922240/9EGewyVB_normal.jpg,https://pbs.twimg.com/profile_banners/266019106/1651211619,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,False,1.0,1.0,False,False,False,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Wed May 18 15:34:56 +0000 2022,1526949466204524548,1526949466204524548,"RT @MarcusFaber: Liebe Freunde, 

der Kampf geht weiter. 

Solange #Putin seine #Invasionstruppen in die #Ukraine schickt, brauchen die Ukr…",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,19,0,False,False,,de,"[{'text': 'Putin', 'indices': [67, 73]}, {'text': 'Invasionstruppen', 'indices': [80, 97]}, {'text': 'Ukraine', 'indices': [105, 113]}]",[],"[{'screen_name': 'MarcusFaber', 'name': 'Marcus Faber', 'id': 22364234, 'id_str': '22364234', 'indices': [3, 15]}]",[],de,recent,2981656487,2981656487,Burkhard,simulacron68,"Marburg-Biedenkopf, Hessen",Familienvater | evangelisch | @CDU 🖤 Kommunalpolitiker | @KlimaUnion | @SDW_Hessen 🌳🌲🌳,,,[],False,276,354,2,Fri Jan 16 20:06:57 +0000 2015,75239,,,False,False,14596,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1438083970458075136/bVMTRau7_normal.jpg,https://pbs.twimg.com/profile_images/1438083970458075136/bVMTRau7_normal.jpg,https://pbs.twimg.com/profile_banners/2981656487/1645890743,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Wed May 18 12:13:20 +0000 2022,1.526898732901585e+18,1526898732901584898,"Liebe Freunde, 

der Kampf geht weiter. 

Solange #Putin seine #Invasionstruppen in die #Ukraine schickt, brauchen… https://t.co/xgweHQDFyL",True,"[{'text': 'Putin', 'indices': [50, 56]}, {'text': 'Invasionstruppen', 'indices': [63, 80]}, {'text': 'Ukraine', 'indices': [88, 96]}]",[],[],"[{'url': 'https://t.co/xgweHQDFyL', 'expanded_url': 'https://twitter.com/i/web/status/1526898732901584898', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",de,recent,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,22364234.0,22364234,Marcus Faber,MarcusFaber,"Stendal, Sachsen-Anhalt",MdB | AG-Leiter Verteidigung @fdpbt 🚀 | FDP-Bundesvorstand | stellv. Landesvorsitzender @fdp_lsa | Stadtrat #Stendal,https://t.co/xxoBmfMb1H,"[{'url': 'https://t.co/xxoBmfMb1H', 'expanded_url': 'http://www.faber-bundestag.de', 'display_url': 'faber-bundestag.de', 'indices': [0, 23]}]",[],False,5063.0,998.0,156.0,Sun Mar 01 13:59:34 +0000 2009,3383.0,,,True,True,7143.0,,False,False,False,FFF04D,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,False,http://pbs.twimg.com/profile_images/1420265123113996288/T04wmh9F_normal.jpg,https://pbs.twimg.com/profile_images/1420265123113996288/T04wmh9F_normal.jpg,https://pbs.twimg.com/profile_banners/22364234/1627452569,0099CC,FFF8AD,F6FFD1,333333,True,False,False,False,False,False,False,none,[],,,,,False,19.0,150.0,False,False,,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Wed May 18 15:34:40 +0000 2022,1526949398965538817,1526949398965538817,"RT @SWagenknecht: #Ampel &amp; Union missachten Sorgen der Mehrheit: Laut ARD-Umfrage befürchten fast 2/3, dass D-land durch #Ukraine-Unterstüt…",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,163,0,False,False,,de,"[{'text': 'Ampel', 'indices': [18, 24]}, {'text': 'Ukraine', 'indices': [125, 133]}]",[],"[{'screen_name': 'SWagenknecht', 'name': 'Sahra Wagenknecht', 'id': 47375691, 'id_str': '47375691', 'indices': [3, 16]}]",[],de,recent,1236423871361961985,1236423871361961985,Thom.,Thom50521528,Germany ,The bad do what the good dream of.,,,[],False,464,2373,0,Sat Mar 07 22:50:16 +0000 2020,88467,,,True,False,71007,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1263196374100828162/wupaUcGS_normal.jpg,https://pbs.twimg.com/profile_images/1263196374100828162/wupaUcGS_normal.jpg,https://pbs.twimg.com/profile_banners/1236423871361961985/1590004495,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Wed May 18 13:42:04 +0000 2022,1.5269210617444475e+18,1526921061744447490,"#Ampel &amp; Union missachten Sorgen der Mehrheit: Laut ARD-Umfrage befürchten fast 2/3, dass D-land durch #Ukraine-Unt… https://t.co/hA8qn0oWgx",True,"[{'text': 'Ampel', 'indices': [0, 6]}, {'text': 'Ukraine', 'indices': [107, 115]}]",[],[],"[{'url': 'https://t.co/hA8qn0oWgx', 'expanded_url': 'https://twitter.com/i/web/status/1526921061744447490', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]",de,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,47375691.0,47375691,Sahra Wagenknecht,SWagenknecht,Düsseldorf/Berlin,Mitglied des Deutschen Bundestages,http://t.co/tSqF01clIm,"[{'url': 'http://t.co/tSqF01clIm', 'expanded_url': 'http://www.sahra-wagenknecht.de', 'display_url': 'sahra-wagenknecht.de', 'indices': [0, 22]}]",[],False,582613.0,63.0,1860.0,Mon Jun 15 16:33:09 +0000 2009,1.0,,,False,True,2118.0,,False,False,False,FF1500,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,False,http://pbs.twimg.com/profile_images/905058045163646976/srjyRp55_normal.jpg,https://pbs.twimg.com/profile_images/905058045163646976/srjyRp55_normal.jpg,https://pbs.twimg.com/profile_banners/47375691/1504857641,080808,FF1500,FF1500,0A0101,True,False,False,False,False,False,False,none,[],,,,,False,163.0,772.0,False,False,False,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Wed May 18 15:34:24 +0000 2022,1526949329344372736,1526949329344372736,"RT @SvOstrow: Auf welcher gesetzlichen Grundlage „muß“ der Steuerzahler in #Deutschland die Zahlungsfähigkeit der #Ukraine sicherstellen, H…",False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,True,5,0,False,False,,de,"[{'text': 'Deutschland', 'indices': [75, 87]}, {'text': 'Ukraine', 'indices': [114, 122]}]",[],"[{'screen_name': 'SvOstrow', 'name': 'Freisinnig', 'id': 2732847565, 'id_str': '2732847565', 'indices': [3, 12]}]",[],de,recent,1269176395357454336,1269176395357454336,Hajo Stein,stein_hajo,Borken,"AKZEPTANZ der REALITÄT Wer die Gegenwart genießt,hat in Zukunft eine wunderbare Vergangenheit. Lupenreiner DEMOKRAT der konstruktive Kritik akzeptiert.",,,[],False,218,257,0,Sat Jun 06 07:57:04 +0000 2020,14850,,,False,False,22840,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1455910927358906371/i-ypdImd_normal.jpg,https://pbs.twimg.com/profile_images/1455910927358906371/i-ypdImd_normal.jpg,https://pbs.twimg.com/profile_banners/1269176395357454336/1645450718,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Wed May 18 13:30:16 +0000 2022,1.5269180911119073e+18,1526918091111907328,Auf welcher gesetzlichen Grundlage „muß“ der Steuerzahler in #Deutschland die Zahlungsfähigkeit der #Ukraine sicher… https://t.co/pjdZu2qJq7,True,"[{'text': 'Deutschland', 'indices': [61, 73]}, {'text': 'Ukraine', 'indices': [100, 108]}]",[],[],"[{'url': 'https://t.co/pjdZu2qJq7', 'expanded_url': 'https://twitter.com/i/web/status/1526918091111907328', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",de,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2732847565.0,2732847565,Freisinnig,SvOstrow,👩 Berlin-Brandenburg 🇩🇪,"""Das Recht muß nie der Politik, wohl aber die Politik jederzeit dem Recht angepaßt werden."" (Immanuel Kant)",,,[],False,880.0,1124.0,15.0,Thu Aug 14 20:57:42 +0000 2014,99359.0,,,False,False,34533.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/531108045451837442/KHuLHxmU_normal.jpeg,https://pbs.twimg.com/profile_images/531108045451837442/KHuLHxmU_normal.jpeg,https://pbs.twimg.com/profile_banners/2732847565/1466106884,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,True,5.0,14.0,False,False,False,de,1.5268970101372518e+18,1526897010137251840,1.5268970101372518e+18,1526897010137251840,Wed May 18 12:06:30 +0000 2022,1.5268970101372518e+18,1526897010137251840,„Wir müssen innerhalb von Tagen die Zahlungsfähigkeit der Ukraine sicherstellen“ https://t.co/4gEiYdlLM4 https://t.co/1k1IYjtrb2,False,[],[],[],"[{'url': 'https://t.co/4gEiYdlLM4', 'expanded_url': 'http://to.welt.de/8BX7QXB', 'display_url': 'to.welt.de/8BX7QXB', 'indices': [81, 104]}]","[{'id': 1526897008648368130, 'id_str': '1526897008648368130', 'indices': [105, 128], 'media_url': 'http://pbs.twimg.com/media/FTCgvVEXsAIukt4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FTCgvVEXsAIukt4.jpg', 'url': 'https://t.co/1k1IYjtrb2', 'display_url': 'pic.twitter.com/1k1IYjtrb2', 'expanded_url': 'https://twitter.com/welt/status/1526897010137251840/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]","[{'id': 1526897008648368130, 'id_str': '1526897008648368130', 'indices': [105, 128], 'media_url': 'http://pbs.twimg.com/media/FTCgvVEXsAIukt4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FTCgvVEXsAIukt4.jpg', 'url': 'https://t.co/1k1IYjtrb2', 'display_url': 'pic.twitter.com/1k1IYjtrb2', 'expanded_url': 'https://twitter.com/welt/status/1526897010137251840/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]",de,recent,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,8720562.0,8720562,WELT,welt,Berlin,"Das Beste aus der WELT-Redaktion: Nachrichten, Reporter-Tweets, TV Highlights  und Eilmeldungen. Mal Hand, mal Feed. Immer News.",https://t.co/rHlq69bMgw,"[{'url': 'https://t.co/rHlq69bMgw', 'expanded_url': 'http://www.welt.de', 'display_url': 'welt.de', 'indices': [0, 23]}]",[],False,1719647.0,257.0,7904.0,Fri Sep 07 10:16:29 +0000 2007,2100.0,,,True,True,536603.0,,False,False,False,00517C,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/775627854293954561/Y4iLEu_V_normal.jpg,https://pbs.twimg.com/profile_images/775627854293954561/Y4iLEu_V_normal.jpg,https://pbs.twimg.com/profile_banners/8720562/1610712960,00517C,FFFFFF,CCDFED,000000,False,False,False,False,False,False,False,none,[],,,,,False,69.0,125.0,False,False,False,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
